Brand,Engine name,End_of_production,Price
Jeep,5.9i V8 (241 Hp) 4x4 Automatic,1998,21557
Jeep,5.2i V8 (223 Hp) Automatic,1997,45756
Jeep,5.2i V8 (223 Hp) 4x4 Automatic,1993,47539
Jeep,5.2i V8 (220 Hp) 4x4 Automatic,1999,28947
Jeep,5.2i V8 (215 Hp) 4x4 Automatic,1994,19123
Jeep,5.2i V8 (212 Hp) 4x4 Automatic,1997,23219
Jeep,5.2i V8 (211 Hp) 4x4 Automatic,1995,32080
Jeep,4.0i (193 Hp) Automatic,1994,26302
Jeep,4.0i (193 Hp) 4x4 Automatic,1993,5217
Jeep,4.0i (193 Hp) 4x4,1993,36832
Jeep,4.0i (192 Hp) Automatic,1993,5147
Jeep,4.0i (192 Hp) 4x4 Automatic,1994,26227
Jeep,4.0i (192 Hp) 4x4,1994,29357
Jeep,4.0i (190 Hp) Automatic,1999,28272
Jeep,4.0i (190 Hp) 4x4 Automatic,1999,24994
Jeep,4.0i (188 Hp) Automatic,1995,5699
Jeep,4.0i (188 Hp) 4x4 Automatic,1995,7284
Jeep,4.0i (184 Hp) 4x4 Automatic,1994,9897
Jeep,4.0i (180 Hp) 4x4 Automatic,1995,39998
Jeep,4.0i (177 Hp) 4x4 Automatic,1997,26124
Jeep,2.5 TD (116 Hp) 4x4,1997,19408
Jeep,2.0 T (265 Hp) AWD Automatic,0,46710
Jeep,2.0 T (234 Hp) AWD Automatic,0,20087
Jeep,3.7 i V6 12V (210 Hp) Automatic,2013,45720
Jeep,3.7 i V6 12V (210 Hp) 4WD Automatic,2013,32246
Jeep,3.7 i V6 12V (210 Hp) 4WD,2013,19869
Jeep,3.7 i V6 12V (210 Hp),2013,21515
Jeep,3.7 i V6 12V (210 Hp) Automatic,2007,14981
Jeep,3.7 i V6 12V (210 Hp) 4WD Automatic,2007,21464
Jeep,3.7 i V6 12V (210 Hp) 4WD,2007,38104
Jeep,3.7 i V6 12V (210 Hp),2007,35113
Jeep,2.8 CRD (160 Hp) 4WD Automatic,2007,16416
Jeep,2.4 16V (150 Hp) 4WD,2006,10873
Jeep,2.4 16V (150 Hp),2006,40904
Jeep,3.7 i V6 12V (210 Hp) Automatic,2004,35771
Jeep,3.7 i V6 12V (210 Hp) 4WD Automatic,2004,10250
Jeep,3.7 i V6 12V (210 Hp) 4WD,2004,31509
Jeep,3.7 i V6 12V (210 Hp),2004,42599
Jeep,2.4 16V (150 Hp) 4WD,2004,23168
Jeep,2.4 16V (150 Hp),2004,27659
Jeep,2.4 i 16V 4WD (174 Hp),2016,11252
Jeep,2.4 i 16V (174 Hp),2016,16529
Jeep,2.0 Multijet (170 Hp) 4x4 Automatic,0,20234
Jeep,2.0 Multijet (140 Hp) 4x4 Automatic,0,22310
Jeep,2.0 Multijet (140 Hp) 4x4,0,17600
Jeep,1.6 Multijet (130 Hp),0,42727
Jeep,1.6 Multijet (120 Hp) DDCT,0,46372
Jeep,1.6 Multijet (120 Hp),0,20024
Jeep,1.3 Turbo (150 Hp) DDCT,0,14134
Jeep,1.3 T-GDI (180 Hp) 4x4 Automatic,0,43354
Jeep,1.0 T-GDI (120 Hp),0,42330
Jeep,2.4 MultiAir2 TIGERSHARK (185 Hp) Automatic 4x4,2018,26626
Jeep,2.4 MultiAir2 TIGERSHARK (185 Hp) Automatic,2018,14550
Jeep,2.0 MultiJet (170 Hp) 4x4 Automatic start&stop,2018,23766
Jeep,2.0 MultiJet (140 Hp) 4x4 start&stop,2018,22962
Jeep,2.0 MultiJet (140 Hp) 4x4 Automatic start&stop,2018,28959
Jeep,1.6 MultiJet (120 Hp) start&stop,2018,28875
Jeep,1.6 e-torq (110 Hp) start&stop,2018,27578
Jeep,1.4 MultiAir2 (170 Hp) 4x4 Automatic start&stop,2018,16236
Jeep,1.4 MultiAir2 (140 Hp) start&stop,2018,22643
Jeep,1.4 MultiAir2 (140 Hp) DDCT start&stop,2018,7303
Jeep,3.0 High Output (510 Hp) 4WD TorqueFlite,0,32572
Jeep,6.4 V8 (477 Hp) 4WD TorqueFlite,0,8636
Jeep,3.0 High Output (510 Hp) 4WD TorqueFlite,0,32572
Jeep,5.7 V8 HEMI (397 Hp) eTorque TorqueFlite,0,26099
Jeep,5.7 V8 HEMI (397 Hp) eTorque 4WD TorqueFlite,0,39140
Jeep,Rubicon 6.4 392 V8 (470 Hp) 4x4 Selec-Trac Automatic,0,20569
Jeep,Rubicon 2.0 Turbo (375 Hp) 4xe eTorque Plug-in Hybrid Rock-Trac Automatic,0,14257
Jeep,Sahara 3.6 Pentastar V6 (285 Hp) eTorque Mild Hybrid 4x4 Automatic,0,25278
Jeep,Rubicon 3.6 Pentastar V6 (285 Hp) 4x4,0,35585
Jeep,Sport 2.0 Turbo (270 Hp) 4x4 Automatic,0,21559
Jeep,Sahara 2.0 Turbo (270 Hp) eTorque Mild Hybrid 4x4 Automatic,0,45070
Jeep,Rubicon 2.0 Turbo (270 Hp) 4x4 Automatic,0,36754
Jeep,Sport 3.0 EcoDiesel V6 (260 Hp) 4x4 Automatic,0,29253
Jeep,Rubicon 3.0 EcoDiesel V6 (260 Hp) 4x4 Automatic,0,27790
Jeep,Sahara 2.2 CRDi (200 Hp) 4x4 Automatic,0,45161
Jeep,Rubicon 2.2 CRDi (200 Hp) 4x4 Automatic,0,22128
Jeep,Rubicon 3.6 Pentastar V6 (285 Hp) eTorque Mild Hybrid 4x4 Automatic,0,32015
Jeep,Rubicon 3.6 Pentastar V6 (285 Hp) 4x4,0,35585
Jeep,Sport 2.0 Turbo (270 Hp) eTorque Mild Hybrid 4x4 Automatic,0,10321
Jeep,Sport 2.0 Turbo (270 Hp) 4x4 Automatic,0,21559
Jeep,Rubicon 2.0 Turbo (270 Hp) eTorque Mild Hybrid 4x4 Automatic,0,20450
Jeep,Sahara 2.2 CRDi (200 Hp) 4x4 Automatic,0,45161
Jeep,Rubicon 2.2 CRDi (200 Hp) 4x4 Automatic,0,22128
Jeep,Sahara 3.6i V6 24V (285 Hp) 4x4 Automatic,2018,8898
Jeep,Sahara 3.8i V6 12V (202 Hp) 4x4 Automatic,2011,36193
Jeep,Sahara 3.8i V6 12V (202 Hp) 4x4,2007,8152
Jeep,3.8i V6 12V (196 Hp) 4x4 Automatic,2009,11452
Jeep,2.8 CRDi (197 Hp) 4x4 Automatic,2018,19353
Jeep,2.8 CRDi (197 Hp) 4x4,2018,40259
Jeep,2.8 CRDi (174 Hp) 4x4 Automatic,2009,49101
Jeep,Sport 2.8 CRDi (197 Hp) 4x4,2018,22415
Jeep,Sport 3.8i V6 (196 Hp) 4x4,2011,24722
Jeep,Sport 2.8 CRDi (174 Hp) 4x4,2009,32993
Jeep,Sahara 3.6i V6 24V (285 Hp) 4x4 Automatic,2018,8898
Jeep,Sahara 3.8i V6 (202 Hp) 4x4 Automatic,2007,16997
Jeep,Sahara 3.8i V6 (202 Hp) 4x4,2007,36889
Jeep,Sahara 2.8 CRDi (197 Hp) 4x4 Automatic,2018,29525
Jeep,Rubicon 3.8i V6 (196 Hp) 4x4 Automatic,2009,12132
Jeep,Rubicon 4.0 i (193 Hp) Automatic,2006,33077
Jeep,Rubicon 4.0 i (193 Hp),2006,20757
Jeep,4.0 i (192 Hp),2006,30207
Jeep,4.0 i (183 Hp) Automatic,2006,42442
Jeep,4.0 i (183 Hp),2006,22325
Jeep,4.0 i (178 Hp),2006,19383
Jeep,2.5 i (121 Hp),2003,35272
Jeep,2.5 i Soft Top (118 Hp),2006,5651
Jeep,2.5 i (118 Hp),2000,19206
Jeep,2.4 i 16V (147 Hp) Automatic,2006,48573
Jeep,2.4 i 16V (147 Hp),2006,36504
Jeep,4.0 i (184 Hp) Automatic,1995,22455
Jeep,4.0 i (184 Hp),1995,20458
Jeep,2.5 i (121 Hp),1995,6496
Kia,1.5 i 16V (105 Hp),2000,36551
Kia,1.3 i 16V (76 Hp),2000,20446
Kia,4.6 i V8 (340 Hp),2010,6337
Kia,3.8i V6 (274 Hp),2016,39948
Kia,3.0 CRDi (250 Hp),2016,41971
Kia,3.3 V6 GDI (290 Hp) Automatic,0,21827
Kia,3.3 GDI V6 (294 Hp) Sportmatic,0,40539
Kia,3.3 GDI V6 (297 Hp) Sportmatic,2016,33698
Kia,3.5 V6 (290 Hp) Automatic,2013,39065
Kia,2.7 V6 (200 Hp) Automatic,2013,42832
Kia,2.7 V6 (166 Hp) Automatic,2013,11164
Kia,2.4 (181 Hp) Automatic,2013,20593
Kia,1.5i 16V GLX (115 Hp) Automatic,1996,40257
Kia,1.5i 16V GLX (115 Hp),1996,30678
Kia,1.5 (73 Hp),1995,47954
Kia,2.0 GDI (166 Hp) Automatic 7 Seat,2019,35000
Kia,2.0 GDI (166 Hp) Automatic,2019,40933
Kia,1.6 GDI (135 Hp) 7 Seat,2019,5715
Kia,1.6 GDI (135 Hp),2019,9000
Kia,2.0 16V GDI (166 Hp) Automatic,2014,7542
Kia,2.0 16V GDI (166 Hp),2014,23576
Kia,1.7 CRDI (141 Hp) ISG 7 Seat,2016,34904
Kia,1.7 CRDI (141 Hp) ISG,2016,18754
Kia,1.7 CRDI (141 Hp) Automatic ISG 7 Seat,2016,14482
Kia,1.7 CRDI (141 Hp) Automatic ISG,2016,36697
Kia,1.7 16V CRDi (136 Hp) HPE Automatic,0,44149
Kia,1.7 16V CRDi (136 Hp) HPE,0,23436
Kia,1.7 16V CRDi (115 Hp) ISG 7 Seat,2016,40708
Kia,1.7 16V CRDi (115 Hp) ISG,2016,49700
Kia,1.6 16V GDI (135 Hp),2015,23514
Kia,2.0i 16V (144 Hp) Automatic,2010,18292
Kia,2.0i 16V (144 Hp),2010,23384
Kia,2.0 CRDi (140 Hp) Automatic,2010,43485
Kia,2.0 CRDi (140 Hp),2010,35030
Kia,2.0 CRDi (113 Hp) Automatic,2006,30456
Kia,2.0 CRDi (113 Hp),2006,24128
Kia,1.8i 16V (126 Hp) Automatic,2006,13963
Kia,1.8i 16V (126 Hp),2006,32223
Kia,1.8i 16V (109 Hp) Automatic,2002,47320
Kia,1.8i 16V (109 Hp),2002,9502
Kia,1.6 i 16V (105 Hp),2006,44646
Kia,3.5i Smartstream V6 (294 Hp) Automatic 9 Seat,2024,45129
Kia,3.5i Smartstream V6 (294 Hp) Automatic 7 Seat,2024,37914
Kia,3.5i Smartstream V6 (294 Hp) Automatic 11 Seat,2024,32665
Kia,2.2d Smartstream (202 Hp) Automatic 9 Seat,0,40995
Kia,2.2d Smartstream (202 Hp) Automatic 7 Seat,0,30388
Kia,2.2d Smartstream (202 Hp) Automatic 11 Seat,0,35049
Kia,3.3 V6 (270 Hp) Automatic,2020,46264
Kia,3.3 V6 (270 Hp) Automatic,2018,16493
Kia,2.2 CRDi (200 Hp) Automatic,2018,25085
Kia,3.5 V6 (275 Hp) Automatic,2014,17170
Kia,2.9 CRDi (185 Hp) Automatic,2014,17461
Kia,2.2 E-VGT (197 Hp) Automatic,2014,23980
Kia,3.8i V6 (254 Hp) Automatic,2014,21279
Kia,2.7 V6 16V (189 Hp) Automatic,2012,39735
Kia,2.2 E-VGT (197 Hp) Automatic,2014,23980
Kia,3.8 V6 (248 Hp) Automatic,2010,26180
Kia,2.9 CRDi (192 Hp) Automatic,2010,32859
Kia,2.9 CRDi (185 Hp) Automatic,2010,41755
Kia,2.9 CRDi (170 Hp) Automatic,2010,45920
Kia,2.9 CRDi (170 Hp),2010,25784
Kia,2.9 CRDi (185 Hp) Automatic,2010,41755
Kia,2.9 CRDi (185 Hp),2010,18026
Kia,2.9 CRDi (170 Hp) Automatic,2010,45920
Kia,2.7i V6 (189 Hp) Automatic,2010,17200
Kia,2.7i V6 (189 Hp),2010,36261
Kia,2.9 TD (130 Hp) Automatic,2005,29630
Kia,2.9 TD (130 Hp),2005,6268
Kia,2.9 CRDI (144 Hp) Automatic,2006,30176
Kia,2.9 CRDI (144 Hp),2006,31734
Kia,2.5i V6 24V (175 Hp) Automatic,2006,10942
Kia,2.5i V6 24V (150 Hp),2006,26568
Kia,2.5i V6 (150 Hp) Automatic,2006,16497
Kia,2.5i V6 (150 Hp),2006,29358
Kia,2.9 TD (135 Hp) Automatic,2001,46112
Kia,2.9 TD (135 Hp),2001,5693
Kia,2.9 TD (126 Hp) Automatic,2001,7612
Kia,2.9 TD (126 Hp),2001,22387
Kia,2.5i V6 24V (175 Hp) Automatic,2001,23117
Kia,2.5i V6 24V (165 Hp) Automatic,2001,40558
Kia,2.5i V6 24V (165 Hp),2001,40797
Kia,GT 1.6 T-GDI (204 Hp) DCT,0,24468
Kia,1.6 CRDI (136 Hp) Mild Hybrid DCT,0,20064
Kia,1.6 CRDI (136 Hp) Mild Hybrid,0,37385
Kia,1.5 T-GDI (160 Hp) DCT,0,17062
Kia,1.5 T-GDI (160 Hp),0,46538
Kia,1.0 T-GDI (120 Hp),0,36732
Kia,1.0 T-GDI (100 Hp),0,32770
Kia,1.6 GDI (141 Hp) Plug-in Hybrid DCT,0,49704
Kia,1.6 CRDI (136 Hp) Mild Hybrid DCT,0,20064
Kia,1.6 CRDI (136 Hp) Mild Hybrid,0,37385
Kia,1.5 T-GDI (160 Hp) DCT,0,17062
Kia,1.5 T-GDI (160 Hp),0,46538
Kia,1.0 T-GDI (120 Hp),0,36732
Kia,1.0 T-GDI (100 Hp),0,32770
Kia,GT 1.6 T-GDI (204 Hp) DCT,0,24468
Kia,GT 1.6 T-GDI (204 Hp) DCT,0,24468
Kia,1.6 CRDi (136 Hp) DCT,0,8226
Kia,1.6 CRDi (136 Hp),0,24258
Kia,1.6 CRDi (115 Hp) Mild Hybrid DCT,0,12648
Kia,1.6 CRDi (115 Hp),0,19931
Kia,1.5 T-GDI (160 Hp) Mild Hybrid DCT,0,9919
Kia,1.4 T-GDI (140 Hp) DCT,0,6037
Kia,1.4 T-GDI (140 Hp),0,37148
Kia,1.4 (100 Hp),0,46334
Kia,1.0 T-GDI (120 Hp),0,36732
Kia,1.0 T-GDI (100 Hp),0,32770
Kia,1.6 GDi (141 Hp) Plug-in Hybrid DCT,0,37583
Kia,1.6 CRDi (136 Hp) DCT,0,8226
Kia,1.6 CRDi (136 Hp),0,24258
Kia,1.6 CRDi (115 Hp) Mild Hybrid DCT,0,12648
Kia,1.6 CRDi (115 Hp),0,19931
Kia,1.5 T-GDI (160 Hp) Mild Hybrid DCT,0,9919
Kia,1.5 T-GDI (160 Hp),0,46538
Kia,1.4 T-GDI (140 Hp) DCT,0,6037
Kia,1.4 T-GDI (140 Hp),0,37148
Kia,1.4 (100 Hp),0,46334
Kia,1.0 T-GDI (120 Hp),0,36732
Kia,1.0 T-GDI (100 Hp),0,32770
Kia,1.6 GDI (135 Hp) ISG,2018,30938
Kia,1.6 GDI (135 Hp) DCT,2018,33864
Kia,1.6 GDI (135 Hp),2018,35285
Kia,1.6 CRDI (136 Hp) ISG DCT,2018,12730
Kia,1.6 CRDI (136 Hp) ISG,2018,12249
Kia,1.4 CVVT (100 Hp) ISG,2018,25122
Kia,1.4 CVVT (100 Hp),2018,24846
Kia,1.0 T-GDI (120 Hp) ISG,2018,15547
Kia,1.0 T-GDI (100 Hp) ISG,2018,45940
Kia,1.6 GDI (135 Hp) ISG,2018,30938
Kia,1.6 GDI (135 Hp) DCT,2018,33864
Kia,1.6 GDI (135 Hp),2018,35285
Kia,1.6 CRDI (136 Hp) ISG DCT,2018,12730
Kia,1.6 CRDI (136 Hp) ISG,2018,12249
Kia,1.4 CVVT (100 Hp) ISG,2018,25122
Kia,1.4 CVVT (100 Hp),2018,24846
Kia,1.0 T-GDI (120 Hp) ISG,2018,15547
Kia,1.0 T-GDI (100 Hp) ISG,2018,45940
Kia,GT 1.6 T-GDi 16V (204 Hp),0,23370
Kia,1.6D CRDi 16V (110 Hp),2015,30845
Kia,1.6 GDi 16V (135 Hp),0,28343
Kia,1.6 GDi (135 Hp) DCT,2015,31756
Kia,1.6 CRDi 16V (128 Hp) ISG,2015,33887
Kia,1.6 CRDi 16V (128 Hp) Automatic,2015,32663
Kia,1.6 CRDi 16V (128 Hp),2015,41209
Kia,1.4D CRDi 16V (90 Hp),0,27555
Kia,1.4 CVVT 16V (100 Hp),0,29044
Kia,1.6D 16V CRDi (110 Hp),2015,29812
Kia,1.6 GDi (135 Hp) DCT,2015,31756
Kia,1.6 CRDi 16V (128 Hp) ISG,2015,33887
Kia,1.6 CRDi 16V (128 Hp) Automatic,2015,32663
Kia,1.6 CRDi 16V (128 Hp),2015,41209
Kia,1.6 16V GDi (135 Hp),0,46123
Kia,1.4D 16V CRDi (90 Hp),0,25532
Kia,1.4 16V CVVT (100 Hp),0,23320
Kia,1.6D 16V (128 Hp) Automatic,2012,9765
Kia,1.6D 16V (128 Hp),2012,9129
Kia,1.6D 16V (115 Hp) automatic,2012,22173
Kia,1.6D 16V (115 Hp),2012,49911
Kia,1.6D 16V (90 Hp),2012,44417
Kia,1.6 16V (126 Hp) automatic,2012,19230
Kia,1.6 16V (126 Hp),2012,39038
Kia,1.4 16V (90 Hp),2012,21895
Kia,1.6 CRDi 16V (128 Hp) Automatic,2012,14060
Kia,1.6 CRDi 16V (128 Hp),2012,12320
Kia,1.6 CRDi 16V (115 Hp) Automatic,2012,24975
Kia,1.6 CRDi 16V (115 Hp),2012,38316
Kia,1.6 CRDi 16V (90 Hp),2012,38013
Kia,1.6 16V (126 Hp) Automatic,2012,22490
Kia,1.6 16V (126 Hp),2012,39038
Kia,1.4 16V (90 Hp),2012,21895
Kia,2.0 CVVT (143 Hp) Automatic,2009,42646
Kia,2.0 CVVT (143 Hp),2009,25163
Kia,2.0 CRDi (140 Hp),2009,21738
Kia,1.6 CVVT (122 Hp) Automatic,2009,31400
Kia,1.6 CVVT (122 Hp),2009,13230
Kia,1.6 CRDi (115 Hp),2009,11522
Kia,1.6 CRDi (90 Hp),2009,20429
Kia,1.4 CVVT (109 Hp),2009,36137
Kia,2.0 CVVT (143 Hp) Automatic,2009,42646
Kia,2.0 CVVT (143 Hp),2009,25163
Kia,2.0 CRDi (140 Hp),2009,21738
Kia,1.6 CVVT (122 Hp) Automatic,2009,31400
Kia,1.6 CVVT (122 Hp),2009,13230
Kia,1.6 CRDi (115 Hp),2009,11522
Kia,1.6 CRDi (90 Hp),2009,20429
Kia,1.4 CVVT (109 Hp),2009,36137
Kia,GT 1.6 T-GDI (204 Hp) DCT,0,24468
Kia,2.0 MPI (152 Hp) Automatic,0,20241
Kia,2.0 MPI (152 Hp),0,32571
Kia,GT 1.6 T-GDI (204 Hp) DCT,0,24468
Kia,2.0 MPI (152 Hp) Automatic,0,20241
Kia,2.0 MPI (152 Hp),0,32571
Kia,2.0 MPI (152 Hp) Automatic,0,20241
Kia,2.0 MPI (152 Hp) Automatic,0,20241
Kia,2.0 GDI (175 Hp) Automatic,2016,8043
Kia,2.0 GDI (175 Hp),2016,28211
Kia,1.6 T-GDI (204 Hp) Automatic,2016,17631
Kia,1.6 T-GDI (204 Hp),2016,27202
Kia,2.0 MPI (160 Hp) Automatic,2016,12907
Kia,2.0 MPI (160 Hp),2016,41619
Kia,1.8 MPI (150 Hp) Automatic,2016,43845
Kia,1.8 MPI (150 Hp),2016,45103
Kia,1.6 MPI (130 Hp) Automatic,2016,11137
Kia,1.6 MPI (130 Hp),2016,26649
Kia,2.0 GDI (175 Hp) Automatic,2016,8043
Kia,2.0 GDI (175 Hp),2016,28211
Kia,2.0 (156 Hp) Automatic,2012,5924
Kia,2.0 (156 Hp),2012,8056
Kia,1.6 (126 Hp) Automatic,2012,5478
Kia,1.6 (126 Hp),2012,17122
Kia,2.0 CRDi (113 Hp),2006,24128
Kia,2.0 (143 Hp) Automatic,2006,49845
Kia,2.0 (143 Hp),2006,38071
Kia,1.6 (105 Hp),2006,16990
Kia,1.5 CRDi (102 Hp),2006,46761
Kia,2.0 CRDi (113 Hp),2006,24128
Kia,2.0 (143 Hp) Automatic,2006,49845
Kia,2.0 (143 Hp),2006,38071
Kia,1.6 (105 Hp) Automatic,2006,33065
Kia,1.6 (105 Hp),2006,16990
Kia,1.5 CRDi (102 Hp),2006,46761
Kia,2.0i 16V (133 Hp) Automatic,2001,14286
Kia,2.0i 16V (133 Hp),2001,18433
Kia,1.8i 16V (116 Hp) Automatic,2001,32387
Kia,1.8i 16V (116 Hp),2001,30817
Kia,2.0 i 16V (133 Hp),2001,36674
Kia,1.8 i 16V (116 Hp),2001,9980
Kia,2.0 i 16V (133 Hp),1998,47533
Kia,1.8 i 16V (116 Hp),1998,34994
Kia,2.0 GTX (99 Hp),1995,32896
Kia,1.8 (151 Hp),2000,37866
Kia,3.6 i V6 24V (230 Hp),2002,21852
Kia,3.0 i V6 24V (205 Hp),2002,8781
Kia,Standard Range 58 kWh (170 Hp),0,7918
Kia,Long Range 77.4 kWh (325 Hp) AWD,0,23305
Kia,Long Range 77.4 kWh (229 Hp),0,47738
Kia,GT-line Standard Range 58 kWh (235 Hp) AWD,0,20718
Kia,GT Long Range 77.4 kWh (585 Hp) AWD,0,46733
Kia,2.0 MPI (147 Hp) IVT,0,49301
Kia,1.6 Gamma Turbo GDI (201 Hp) DCT,0,33888
Kia,2.0 MPI (147 Hp) i-CVT,0,7375
Kia,2.0 MPI (147 Hp),0,47216
Kia,1.6 GDI (201 Hp) DCT,0,33540
Kia,2.0 GDI (164 Hp) Automatic,2018,45946
Kia,2.0 GDI (164 Hp),2018,25402
Kia,1.6 T-GDI (201 Hp) Automatic,2018,49486
Kia,2.0 GDI (164 Hp) Automatic,2018,45946
Kia,2.0 (147 Hp) Automatic,2018,12694
Kia,2.0 (147 Hp),2018,17492
Kia,2.0 GDI (173 Hp) Automatic,2016,29254
Kia,2.0 GDI (173 Hp),2016,49578
Kia,2.0 GDI (166 Hp) Automatic,2016,10696
Kia,1.6 T-GDI (201 Hp) Automatic,2016,17756
Kia,1.6 T-GDI (201 Hp),2016,24332
Kia,2.0 GDI (173 Hp) Automatic,2016,29254
Kia,2.0 GDI (173 Hp),2016,49578
Kia,2.0 GDI (166 Hp) Automatic,2016,10696
Kia,2.0 GDI (166 Hp),2016,32120
Kia,1.6 T-GDI (201 Hp) Automatic,2016,17756
Kia,1.6 T-GDI (201 Hp),2016,24332
Kia,2.0 GDI (173 Hp) Automatic,2016,29254
Kia,2.0 GDI (173 Hp),2016,49578
Kia,2.0 GDI (166 Hp) Automatic,2016,10696
Kia,1.8 MPI (145 Hp) Automatic,2016,24346
Kia,1.8 MPI (145 Hp),2016,12430
Kia,2.4 (173 Hp) Automatic,2013,5998
Kia,2.4 (173 Hp),2013,17078
Kia,2.4 (165 Hp) Automatic,2013,15483
Kia,2.4 (165 Hp),2013,49834
Kia,2.0 (156 Hp) Automatic,2013,31375
Kia,2.0 (156 Hp),2013,41422
Kia,2.0 (154 Hp) Automatic,2013,15192
Kia,2.0 (154 Hp),2013,39228
Kia,2.4 (173 Hp) Automatic 6-speed,2013,46244
Kia,2.4 (173 Hp) Automatic 5-speed,2010,14264
Kia,2.4 (173 Hp),2013,17078
Kia,2.4 (165 Hp) Automatic 6-speed,2013,39630
Kia,2.4 (165 Hp) Automatic 5-speed,2010,36269
Kia,2.4 (165 Hp),2013,49834
Kia,2.0 (156 Hp) Manual 6-speed,2013,6344
Kia,2.0 (156 Hp) Manual 5-speed,2010,26999
Kia,2.0 (156 Hp) Automatic 6-speed,2013,38733
Kia,2.0 (156 Hp) Automatic 4-speed,2010,18866
Kia,2.0 (154 Hp) Manual 6-speed,2013,8524
Kia,2.0 (154 Hp) Manual 5-speed,2010,27711
Kia,2.0 (154 Hp) Automatic 6-speed,2013,36485
Kia,2.0 (154 Hp) Automatic 4-speed,2010,37753
Kia,2.4 (173 Hp) Automatic 6-speed,2012,35407
Kia,2.4 (173 Hp) Automatic 5-speed,2010,14264
Kia,2.4 (173 Hp),2012,10763
Kia,2.4 (165 Hp) Automatic 6-speed,2012,42521
Kia,2.4 (165 Hp) Automatic 5-speed,2010,36269
Kia,2.4 (165 Hp),2012,39641
Kia,2.0 (156 Hp) Manual 6-speed,2012,39189
Kia,2.0 (156 Hp) Manual 5-speed,2010,26999
Kia,2.0 (156 Hp) Automatic 6-speed,2012,20811
Kia,2.0 (156 Hp) Automatic 4-speed,2010,18866
Kia,2.0 (154 Hp) Manual 6-speed,2012,21178
Kia,2.0 (154 Hp) Manual 5-speed,2010,27711
Kia,2.0 (154 Hp) Automatic 6-speed,2012,39589
Kia,2.0 (154 Hp) Automatic 4-speed,2010,37753
Kia,2.0i 16V (139 Hp) Automatic,2003,9144
Kia,2.0i 16V (139 Hp),2003,20315
Kia,2.0i 16V (137 Hp) Automatic,2003,41002
Kia,2.0i 16V (137 Hp),2003,21937
Kia,2.0i 16V (120 Hp) Automatic,2004,25426
Kia,2.0i 16V (120 Hp),2004,11844
Kia,GT 1.6 T-GDI (204 Hp) DCT,2023,21321
Kia,G1.6 (123 Hp) IVT,2023,32882
Kia,GT 1.6 T-GDI (204 Hp) DCT,0,24468
Kia,GT 1.6 T-GDI (204 Hp) DCT,0,24468
Kia,GT 1.6 T-GDI (204 Hp),0,13114
Kia,1.6 Smartstream (123 Hp) IVT,0,23471
Kia,1.6 (143 Hp) Plug-in Hybrid DCT,0,12851
Kia,1.5 (115 Hp) IVT,0,47280
Kia,1.4 T-GDI (130 Hp) DCT,0,21982
Kia,1.8i (143 Hp) Automatic,0,42147
Kia,1.6 GDI (175 Hp) DCT,0,7541
Kia,2.0i (155 Hp) Automatic,2018,37678
Kia,1.8i (143 Hp) Automatic,2018,19475
Kia,1.8i (143 Hp),2018,7815
Kia,1.6 GDI (175 Hp) DCT,2018,12685
Kia,2.5 T-GDI (290 Hp) DCT,0,38239
Kia,2.0 LPI (146 Hp) Automatic,0,45625
Kia,2.0 (160 Hp) Automatic,0,9441
Kia,2.0 (192 Hp) Hybrid Automatic,0,39520
Kia,1.6T-GDI (180 Hp) Automatic,0,44625
Kia,1.6 T-GDI (180 Hp) AWD Automatic,0,28924
Kia,5.0 GDI V8 (425 Hp) AWD Automatic,0,24803
Kia,3.8 GDI V6 (315 Hp) AWD Automatic,0,39463
Kia,3.8 GDI V6 (315 Hp) Automatic,0,47916
Kia,3.3 T-GDI V6 (370 Hp) AWD Automatic,0,37187
Kia,3.3 T-GDI V6 (370 Hp) Automatic,0,48219
Kia,5.0 GDI V8 (420 Hp) Automatic,0,23178
Kia,3.8 GDI V6 (311 Hp) Automatic,0,6237
Kia,2.0 (160 Hp) Automatic,2017,43199
Kia,2.0 (160 Hp) 4WD Automatic,2017,32292
Kia,1.6 Turbo (160 Hp) DCT,2017,36155
Kia,1.6 Gamma (125 Hp) Automatic,2017,43175
Kia,1.6 Gamma (125 Hp),2017,21426
Kia,2.7 V6 (193 Hp) Automatic,2010,22573
Kia,2.4 CVVT (177 Hp),2010,40397
Kia,2.4 CVVT (175 Hp) Automatic,2010,8675
Kia,2.0 CVVT (165 Hp) Automatic,2010,44275
Kia,2.0 CVVT (165 Hp),2010,47226
Kia,2.0 CRDi (150 Hp) Automatic,2010,20663
Kia,2.0 CRDi (150 Hp),2010,29458
Kia,2.7i V6 24V (188 Hp) Automatic,2008,24524
Kia,2.0 CVVT (144 Hp),2008,25219
Kia,2.0 CVVT (136 Hp) Automatic,2008,8353
Kia,2.0 CRDi (140 Hp) Automatic,2008,20617
Kia,2.0 CRDi (140 Hp),2008,15901
Kia,2.5 V6 (169 Hp) Automatic,2005,16424
Kia,2.5 V6 (169 Hp),2005,23259
Kia,2.0 (136 Hp) Automatic,2005,26573
Kia,2.0 (136 Hp),2005,25154
Kia,3.8 V6 (274 Hp) 4WD Automatic,2019,36131
Kia,3.0 CRDi V6 (255 Hp) 4WD Automatic,2019,41480
Kia,3.8 24V V6 (274 Hp),2016,18893
